ID,Date,Category,Invoice Number,Product Code,Customer Code,Destenation,QTY,Total Price
2533280,2021-07-05,Category2,48,30001342,35,PAK,5,65.60234
2533281,2021-07-05,Category2,48,30001389,35,PAK,5,65.60234
2533282,2021-07-05,Category2,48,30001341,35,PAK,5,65.60234
2533283,2021-07-05,Category2,48,30001340,35,PAK,5,65.60234
2533284,2021-07-05,Category4,48,30001280,35,PAK,2,38.123624
2533285,2021-07-05,Category4,48,30001279,35,PAK,1,19.061812
2533286,2021-07-05,Category4,48,30001278,35,PAK,2,38.123624
2533287,2021-07-05,Category7,49,30006037,35,PAK,1000,4951.12
2533288,2021-07-05,Category7,49,30006002,35,PAK,2365,11709.3988
2533289,2021-07-05,Category7,50,30006003,33,ROU,148,879.318912
2533290,2021-07-05,Category7,51,30006002,33,ROU,1000,5941.344
2533291,2021-07-05,Category7,51,30006004,33,ROU,650,3861.8736
2533292,2021-07-05,Category7,51,30006003,33,ROU,1000,5941.344
2533293,2021-07-11,Category4,52,30001346,18,RUS,17,186.85941
2533294,2021-07-11,Category4,52,30001293,18,RUS,10,430.325
2533295,2021-07-11,Category4,52,30001310,18,RUS,11,152.28587
2533296,2021-07-11,Category4,52,30001300,18,RUS,17,186.85941
2533297,2021-07-11,Category4,52,30001295,18,RUS,10,430.325
2533298,2021-07-11,Category4,52,30001304,18,RUS,11,152.28587
2533299,2021-07-11,Category4,52,30001302,18,RUS,17,186.85941
2533300,2021-07-11,Category4,52,30001305,18,RUS,5,69.22085
2533301,2021-07-11,Category8,52,30009016,18,RUS,10,76.229
2533302,2021-07-11,Category8,52,30009011,18,RUS,12,196.52328
2533303,2021-07-11,Category5,52,30011019,18,RUS,5,35.6555
2533304,2021-07-11,Category8,52,30009007,18,RUS,5,34.9178
2533305,2021-07-11,Category5,52,30011022,18,RUS,20,286.2276
2533306,2021-07-11,Category5,52,30011006,18,RUS,5,47.58165
2533307,2021-07-11,Category8,52,30009017,18,RUS,10,76.229
2533308,2021-07-11,Category4,52,30001279,18,RUS,8,151.4744
2533309,2021-07-11,Category4,52,30001308,18,RUS,5,69.22085
2533310,2021-07-11,Category4,52,30001307,18,RUS,11,152.28587
2533311,2021-07-11,Category4,52,30001296,18,RUS,10,430.325
2533312,2021-07-11,Category4,52,30001306,18,RUS,11,152.28587
2533313,2021-07-11,Category4,52,30001297,18,RUS,17,186.85941
2533314,2021-07-11,Category4,52,30001294,18,RUS,24,1032.78
2533315,2021-07-11,Category4,52,30001309,18,RUS,4,55.37668
2533316,2021-07-11,Category4,52,30001301,18,RUS,17,186.85941
2533317,2021-07-11,Category4,52,30001327,18,RUS,17,186.85941
2533318,2021-07-11,Category2,52,30001341,18,RUS,17,221.5559
2533319,2021-07-11,Category2,52,30001340,18,RUS,17,221.5559
2533320,2021-07-11,Category4,52,30001299,18,RUS,17,186.85941
2533321,2021-07-11,Category4,52,30001332,18,RUS,12,101.50752
2533322,2021-07-11,Category4,52,30001331,18,RUS,12,101.50752
2533323,2021-07-11,Category4,52,30001330,18,RUS,12,101.50752
2533324,2021-07-11,Category4,52,30001329,18,RUS,12,101.50752
2533325,2021-07-11,Category4,52,30001282,18,RUS,3,20.95068
2533326,2021-07-11,Category2,52,30001339,18,RUS,9,104.0157
2533327,2021-07-11,Category4,52,30001328,18,RUS,12,101.50752
2533328,2021-07-11,Category4,52,30001298,18,RUS,17,186.85941
2533329,2021-07-11,Category2,52,30001342,18,RUS,17,221.5559
2533330,2021-07-17,Category4,53,30001310,7,IRQ,75,1024.3785
2533331,2021-07-17,Category4,53,30001305,7,IRQ,50,682.919
2533332,2021-07-17,Category8,53,30009011,7,IRQ,150,2423.574
2533333,2021-07-17,Category4,53,30001295,7,IRQ,50,2001.45
2533334,2021-07-17,Category4,53,30001293,7,IRQ,75,3002.175
2533335,2021-07-17,Category4,53,30001311,7,IRQ,650,17345.9
2533336,2021-07-17,Category7,53,30006002,7,IRQ,200,1018.92
2533337,2021-07-17,Category7,53,30006004,7,IRQ,450,2292.57
2533338,2021-07-17,Category7,53,30006003,7,IRQ,450,2292.57
2533339,2021-07-17,Category7,53,30006037,7,IRQ,300,1579.326
2533340,2021-07-17,Category1,53,30006604,7,IRQ,10,400.29
2533341,2021-07-17,Category2,53,30001341,7,IRQ,75,964.335
2533342,2021-07-17,Category2,53,30001342,7,IRQ,75,964.335
2533343,2021-07-17,Category4,53,30001281,7,IRQ,75,516.738
2533344,2021-07-17,Category4,53,30001285,7,IRQ,50,344.492
2533345,2021-07-17,Category4,53,30001283,7,IRQ,75,516.738
2533346,2021-07-17,Category4,53,30001307,7,IRQ,50,682.919
2533347,2021-07-17,Category4,53,30001304,7,IRQ,50,682.919
2533348,2021-07-17,Category8,54,30009011,8,IRQ,150,2183.4
2533349,2021-07-17,Category4,54,30001305,8,IRQ,15,204.8757
2533350,2021-07-17,Category4,54,30001306,8,IRQ,15,204.8757
2533351,2021-07-17,Category4,54,30001307,8,IRQ,10,136.5838
2533352,2021-07-17,Category4,54,30001308,8,IRQ,15,204.8757
2533353,2021-07-17,Category4,54,30001310,8,IRQ,15,204.8757
2533354,2021-07-17,Category4,54,30001304,8,IRQ,5,68.2919
2533355,2021-07-17,Category4,54,30001327,8,IRQ,5,54.2211
2533356,2021-07-17,Category4,54,30001303,8,IRQ,5,54.2211
2533357,2021-07-17,Category4,54,30001346,8,IRQ,15,162.6633
2533358,2021-07-17,Category4,54,30001299,8,IRQ,5,54.2211
2533359,2021-07-17,Category4,54,30001314,8,IRQ,200,4507.508
2533360,2021-07-17,Category8,54,30009017,8,IRQ,75,527.655
2533361,2021-07-17,Category8,54,30009016,8,IRQ,75,527.655
2533362,2021-07-17,Category8,54,30009007,8,IRQ,150,836.97
2533363,2021-07-17,Category8,54,30009020,8,IRQ,150,1033.476
2533364,2021-07-17,Category5,54,30011019,8,IRQ,200,1358.56
2533365,2021-07-17,Category5,54,30011006,8,IRQ,100,938.862
2533366,2021-07-17,Category4,54,30001309,8,IRQ,10,136.5838
2533367,2021-07-17,Category4,54,30001298,8,IRQ,5,54.2211
2533368,2021-07-17,Category7,54,30006037,8,IRQ,50,275.351
2533369,2021-07-17,Category7,54,30006023,8,IRQ,50,430.615
2533370,2021-07-17,Category7,54,30006002,8,IRQ,100,509.46
2533371,2021-07-17,Category7,54,30006004,8,IRQ,450,2292.57
2533372,2021-07-17,Category7,54,30006003,8,IRQ,575,2929.395
2533373,2021-07-17,Category5,55,30011019,8,IRQ,200,1358.56
2533374,2021-07-17,Category5,55,30011006,8,IRQ,100,938.862
2533375,2021-07-17,Category8,55,30009011,8,IRQ,150,2183.4
2533376,2021-07-17,Category4,55,30001305,8,IRQ,15,204.8757
2533377,2021-07-17,Category4,55,30001306,8,IRQ,15,204.8757
2533378,2021-07-17,Category4,55,30001309,8,IRQ,10,136.5838
2533379,2021-07-17,Category4,55,30001307,8,IRQ,10,136.5838
2533380,2021-07-17,Category4,55,30001308,8,IRQ,15,204.8757
2533381,2021-07-17,Category4,55,30001310,8,IRQ,15,204.8757
2533382,2021-07-17,Category4,55,30001304,8,IRQ,5,68.2919
2533383,2021-07-17,Category4,55,30001298,8,IRQ,5,54.2211
2533384,2021-07-17,Category4,55,30001327,8,IRQ,5,54.2211
2533385,2021-07-17,Category4,55,30001303,8,IRQ,5,54.2211
2533386,2021-07-17,Category4,55,30001346,8,IRQ,5,54.2211
2533387,2021-07-17,Category4,55,30001299,8,IRQ,15,162.6633
2533388,2021-07-17,Category4,55,30001314,8,IRQ,200,4507.508
2533389,2021-07-17,Category7,55,30006037,8,IRQ,50,275.351
2533390,2021-07-17,Category7,55,30006023,8,IRQ,50,430.615
2533391,2021-07-17,Category7,55,30006002,8,IRQ,100,509.46
2533392,2021-07-17,Category7,55,30006004,8,IRQ,450,2292.57
2533393,2021-07-17,Category7,55,30006003,8,IRQ,575,2929.395
2533394,2021-07-17,Category8,55,30009017,8,IRQ,75,527.655
2533395,2021-07-17,Category8,55,30009016,8,IRQ,75,527.655
2533396,2021-07-17,Category8,55,30009007,8,IRQ,150,836.97
2533397,2021-07-17,Category8,55,30009020,8,IRQ,150,1033.476
2533398,2021-07-19,Category7,56,30006003,603,AZE,4965,25801.83396
2533399,2021-07-19,Category7,57,30006023,19,IRQ,1804,15407.86478
2533400,2021-07-28,Category7,58,30006023,21,IRQ,202,1756.844803
2533401,2021-07-28,Category7,58,30006002,21,IRQ,500,2572.4265
2533402,2021-07-28,Category7,58,30006004,21,IRQ,500,2572.4265
2533403,2021-07-28,Category7,58,30006003,21,IRQ,1850,9517.97805
2533404,2021-07-28,Category5,58,30011019,21,IRQ,300,2057.9412
2533405,2021-07-28,Category8,58,30009011,21,IRQ,130,1910.9454
2533406,2021-07-28,Category7,59,30006023,21,IRQ,250,2174.312875
2533407,2021-07-28,Category7,59,30006002,21,IRQ,500,2572.4265
2533408,2021-07-28,Category7,59,30006004,21,IRQ,500,2572.4265
2533409,2021-07-28,Category7,59,30006003,21,IRQ,1850,9517.97805
2533410,2021-07-28,Category5,59,30011019,21,IRQ,300,2057.9412
2533411,2021-07-28,Category8,59,30009011,21,IRQ,130,1910.9454
2533412,2021-07-28,Category5,60,30011006,560,AFG,400,3037.9132
2533413,2021-07-28,Category8,60,30009017,560,AFG,100,683.53047
2533414,2021-07-28,Category8,60,30009016,560,AFG,100,683.53047
2533415,2021-07-28,Category8,60,30009011,560,AFG,600,8805.04842
2533416,2021-07-28,Category4,60,30001278,560,AFG,1000,16978.0149
2533417,2021-07-28,Category4,60,30001280,560,AFG,1000,16978.0149
2533418,2021-07-28,Category4,60,30001279,560,AFG,1000,16978.0149
2533419,2021-07-28,Category4,60,30001322,560,AFG,250,7827.52635
2533420,2021-07-28,Category4,60,30001323,560,AFG,250,7827.52635
2533421,2021-07-28,Category4,60,30001325,560,AFG,250,7827.52635
2533422,2021-07-28,Category4,60,30001324,560,AFG,250,7827.52635
2533423,2021-07-31,Category2,61,30001341,7,IRQ,25,335.3575
2533424,2021-07-31,Category4,61,30001311,7,IRQ,800,22272.8
2533425,2021-07-31,Category4,61,30001321,7,IRQ,40,382.6872
2533426,2021-07-31,Category4,61,30001313,7,IRQ,60,574.0308
2533427,2021-07-31,Category4,61,30001316,7,IRQ,40,382.6872
2533428,2021-07-31,Category4,61,30001317,7,IRQ,20,191.3436
2533429,2021-07-31,Category2,61,30001342,7,IRQ,40,536.572
2533430,2021-07-31,Category2,61,30001340,7,IRQ,40,536.572
2533431,2021-07-31,Category7,61,30006002,7,IRQ,150,797.265
2533432,2021-07-31,Category7,61,30006004,7,IRQ,500,2657.55
2533433,2021-07-31,Category7,61,30006003,7,IRQ,500,2657.55
2533434,2021-07-31,Category7,61,30006037,7,IRQ,750,4119.2025
2533435,2021-08-03,Category7,62,30006002,560,AFG,2000,7272.0864
2533436,2021-08-03,Category7,62,30006003,560,AFG,2000,7272.0864
2533437,2021-08-03,Category4,63,30001281,513,BHR,150,1382.453925
2533438,2021-08-03,Category2,63,30001389,513,BHR,50,670.395465
2533439,2021-08-03,Category2,63,30001341,513,BHR,100,1340.79093
2533440,2021-08-03,Category2,63,30001340,513,BHR,100,1340.79093
2533441,2021-08-03,Category4,63,30001298,513,BHR,150,2204.35119
2533442,2021-08-03,Category4,63,30001346,513,BHR,150,2204.35119
2533443,2021-08-03,Category4,63,30001299,513,BHR,100,1469.56746
2533444,2021-08-03,Category5,63,30011006,513,BHR,300,3560.2923
2533445,2021-08-03,Category8,63,30009017,513,BHR,150,1950.585675
2533446,2021-08-03,Category8,63,30009016,513,BHR,300,3901.17135
2533447,2021-08-03,Category8,63,30009007,513,BHR,300,2969.43528
2533448,2021-08-03,Category2,63,30001339,513,BHR,100,1237.2647
2533449,2021-08-03,Category4,63,30001338,513,BHR,20,530.2563
2533450,2021-08-03,Category4,63,30001336,513,BHR,20,530.2563
2533451,2021-08-03,Category4,63,30001335,513,BHR,20,530.2563
2533452,2021-08-03,Category4,63,30001297,513,BHR,50,734.78373
2533453,2021-08-03,Category4,63,30001300,513,BHR,100,1469.56746
2533454,2021-08-03,Category9,63,30007004,513,BHR,30,492.38085
2533455,2021-08-03,Category4,63,30001287,513,BHR,150,1382.453925
2533456,2021-08-03,Category4,63,30001286,513,BHR,150,1382.453925
2533457,2021-08-03,Category4,63,30001285,513,BHR,150,1382.453925
2533458,2021-08-03,Category4,63,30001284,513,BHR,150,1382.453925
2533459,2021-08-03,Category4,63,30001283,513,BHR,150,1382.453925
2533460,2021-08-03,Category4,63,30001282,513,BHR,150,1382.453925
2533461,2021-08-03,Category4,63,30001305,513,BHR,20,429.2551
2533462,2021-08-03,Category4,63,30001306,513,BHR,20,429.2551
2533463,2021-08-03,Category4,63,30001309,513,BHR,20,429.2551
2533464,2021-08-03,Category4,63,30001307,513,BHR,20,429.2551
2533465,2021-08-03,Category4,63,30001308,513,BHR,20,429.2551
2533466,2021-08-03,Category4,63,30001310,513,BHR,20,429.2551
2533467,2021-08-03,Category4,63,30001304,513,BHR,20,429.2551
2533468,2021-08-03,Category4,63,30001343,513,BHR,150,1590.7689
2533469,2021-08-03,Category4,63,30001362,513,BHR,300,4279.92585
2533470,2021-08-03,Category4,63,30001337,513,BHR,20,530.2563
2533471,2021-08-03,Category4,63,30001288,513,BHR,150,1382.453925
2533472,2021-08-03,Category7,64,30006003,23,IRQ,4000,21210.252
2533473,2021-08-03,Category7,65,30006023,14,IRQ,500,4481.92825
2533474,2021-08-03,Category7,65,30006003,14,IRQ,2950,15642.56085
2533475,2021-08-03,Category2,65,30001400,14,IRQ,25,208.314975
2533476,2021-08-03,Category2,65,30001399,14,IRQ,25,208.314975
2533477,2021-08-03,Category2,65,30001398,14,IRQ,25,208.314975
2533478,2021-08-03,Category2,65,30001397,14,IRQ,25,208.314975
2533479,2021-08-03,Category7,66,30006003,603,AZE,2200,11998.94256
2533480,2021-08-03,Category8,66,30009011,603,AZE,700,12902.9033
2533481,2021-08-03,Category7,66,30006023,603,AZE,50,537.83139
2533482,2021-08-03,Category9,66,30007004,603,AZE,50,883.7605
2533483,2021-08-03,Category9,66,30007003,603,AZE,50,1451.89225
2533484,2021-08-03,Category4,66,30001350,603,AZE,500,10857.629
2533485,2021-08-03,Category7,67,30006003,603,AZE,235,1281.705228
2533486,2021-08-10,Category5,68,30011006,7,IRQ,150,1489.36563
2533487,2021-08-10,Category8,68,30009011,7,IRQ,365,6236.862894
2533488,2021-08-10,Category2,68,30001342,7,IRQ,40,543.91992
2533489,2021-08-10,Category2,68,30001341,7,IRQ,40,543.91992
2533490,2021-08-10,Category2,68,30001340,7,IRQ,40,543.91992
2533491,2021-08-10,Category4,68,30001311,7,IRQ,500,14111.13
2533492,2021-08-10,Category7,68,30006037,7,IRQ,550,3062.11521
2533493,2021-08-10,Category7,68,30006002,7,IRQ,150,808.1829
2533494,2021-08-10,Category7,68,30006004,7,IRQ,350,1885.7601
2533495,2021-08-10,Category7,68,30006003,7,IRQ,350,1885.7601
2533496,2021-08-10,Category9,69,30007004,5,SYC,61,1017.28419
2533497,2021-08-10,Category9,69,30007003,5,SYC,103,2906.89278
2533498,2021-08-10,Category7,69,30006002,5,SYC,100,615.7584
2533499,2021-08-10,Category7,69,30006004,5,SYC,150,923.6376
2533500,2021-08-10,Category7,69,30006003,5,SYC,150,923.6376
2533501,2021-08-10,Category7,70,30006023,23,IRQ,1000,9108.093
2533502,2021-08-10,Category7,70,30006003,23,IRQ,250,1346.9715
2533503,2021-08-10,Category5,70,30011006,23,IRQ,700,6950.37294
2533504,2021-08-23,Category7,71,30006023,21,IRQ,200,1907.2233
2533505,2021-08-23,Category7,71,30006002,21,IRQ,500,2820.5415
2533506,2021-08-23,Category7,71,30006004,21,IRQ,500,2820.5415
2533507,2021-08-23,Category7,71,30006003,21,IRQ,1800,10153.9494
2533508,2021-08-23,Category5,71,30011019,21,IRQ,300,2256.4332
2533509,2021-08-23,Category8,71,30009011,21,IRQ,130,2095.2594
2533510,2021-08-23,Category7,72,30006023,21,IRQ,200,1907.2233
2533511,2021-08-23,Category7,72,30006002,21,IRQ,500,2820.5415
2533512,2021-08-23,Category7,72,30006004,21,IRQ,500,2820.5415
2533513,2021-08-23,Category7,72,30006003,21,IRQ,1800,10153.9494
2533514,2021-08-23,Category5,72,30011019,21,IRQ,300,2256.4332
2533515,2021-08-23,Category8,72,30009011,21,IRQ,130,2095.2594
2533516,2021-08-23,Category4,73,30001288,7,IRQ,60,457.733592
2533517,2021-08-23,Category4,73,30001285,7,IRQ,60,457.733592
2533518,2021-08-23,Category4,73,30001284,7,IRQ,60,457.733592
2533519,2021-08-23,Category4,73,30001283,7,IRQ,60,457.733592
2533520,2021-08-23,Category4,73,30001282,7,IRQ,60,457.733592
2533521,2021-08-23,Category4,73,30001281,7,IRQ,60,457.733592
2533522,2021-08-23,Category4,73,30001311,7,IRQ,1000,29548.53
2533523,2021-08-23,Category4,73,30001294,7,IRQ,20,886.4559
2533524,2021-08-23,Category4,73,30001296,7,IRQ,20,886.4559
2533525,2021-08-23,Category4,73,30001293,7,IRQ,20,886.4559
2533526,2021-08-23,Category4,73,30001295,7,IRQ,20,886.4559
2533527,2021-08-23,Category8,73,30009017,7,IRQ,25,208.182825
2533528,2021-08-23,Category8,73,30009016,7,IRQ,25,208.182825
2533529,2021-08-23,Category8,73,30009007,7,IRQ,30,228.866796
2533530,2021-08-23,Category5,73,30011006,7,IRQ,325,3378.605783
2533531,2021-08-23,Category8,73,30009011,7,IRQ,425,7603.374015
2533532,2021-08-23,Category4,73,30001287,7,IRQ,60,457.733592
2533533,2021-08-23,Category4,73,30001286,7,IRQ,60,457.733592
2533534,2021-08-23,Category7,74,30006023,605,AUS,660,5850.60894
2533535,2021-08-23,Category7,74,30006023,605,AUS,660,5850.60894
2533536,2021-08-23,Category7,74,30006023,605,AUS,480,4254.98832
2533537,2021-08-23,Category7,74,30006030,605,AUS,200,1412.95698
2533538,2021-08-23,Category7,75,30006023,19,IRQ,1646,15696.44776
2533539,2021-08-23,Category7,75,30006002,19,IRQ,700,3948.7581
2533540,2021-08-23,Category7,75,30006004,19,IRQ,1200,6769.2996
2533541,2021-08-23,Category7,75,30006003,19,IRQ,2000,11282.166
2533542,2021-08-23,Category2,75,30001400,19,IRQ,25,221.613975
2533543,2021-08-23,Category2,75,30001399,19,IRQ,25,221.613975
2533544,2021-08-23,Category2,75,30001398,19,IRQ,25,221.613975
2533545,2021-08-23,Category2,75,30001397,19,IRQ,25,221.613975
2533546,2021-08-24,Category7,76,30006037,7,IRQ,175,1034.036465
2533547,2021-08-24,Category7,76,30006002,7,IRQ,100,571.8174
2533548,2021-08-24,Category7,76,30006004,7,IRQ,375,2144.31525
2533549,2021-08-24,Category7,76,30006003,7,IRQ,375,2144.31525
2533550,2021-08-24,Category4,76,30001293,7,IRQ,15,673.92765
2533551,2021-08-24,Category4,76,30001295,7,IRQ,15,673.92765
2533552,2021-08-24,Category4,76,30001311,7,IRQ,200,5990.468
2533553,2021-08-24,Category8,76,30009011,7,IRQ,250,4533.6951
2533554,2021-08-24,Category5,76,30011006,7,IRQ,250,2634.44445
2533555,2021-08-24,Category8,76,30009007,7,IRQ,100,773.31496
2533556,2021-08-24,Category8,76,30009016,7,IRQ,100,844.1114
2533557,2021-08-24,Category4,76,30001326,7,IRQ,40,411.708528
2533558,2021-08-24,Category4,76,30001307,7,IRQ,40,613.206088
2533559,2021-08-24,Category4,76,30001282,7,IRQ,150,1159.97244
2533560,2021-08-24,Category4,76,30001281,7,IRQ,200,1546.62992
2533561,2021-08-24,Category4,76,30001304,7,IRQ,40,613.206088
2533562,2021-08-24,Category4,76,30001306,7,IRQ,40,613.206088
2533563,2021-08-24,Category4,76,30001310,7,IRQ,50,766.50761
2533564,2021-08-24,Category4,76,30001309,7,IRQ,50,766.50761
2533565,2021-08-24,Category4,76,30001305,7,IRQ,50,766.50761
2533566,2021-08-24,Category4,76,30001308,7,IRQ,40,613.206088
2533567,2021-08-24,Category4,76,30001287,7,IRQ,75,579.98622
2533568,2021-08-24,Category4,76,30001286,7,IRQ,75,579.98622
2533569,2021-08-24,Category4,76,30001288,7,IRQ,125,966.6437
2533570,2021-08-24,Category4,76,30001285,7,IRQ,125,966.6437
2533571,2021-08-24,Category4,76,30001284,7,IRQ,125,966.6437
2533572,2021-08-24,Category4,76,30001283,7,IRQ,175,1353.30118
2533573,2021-08-28,Category6,77,30002151,7,IRQ,5,252.806268
2533574,2021-08-28,Category6,77,30002153,7,IRQ,5,252.806268
2533575,2021-08-28,Category6,77,30002160,7,IRQ,5,252.806268
2533576,2021-08-28,Category8,77,30009007,7,IRQ,75,593.03673
2533577,2021-08-28,Category5,77,30011006,7,IRQ,350,3771.212445
2533578,2021-08-28,Category4,77,30001294,7,IRQ,50,2296.97325
2533579,2021-08-28,Category4,77,30001296,7,IRQ,50,2296.97325
2533580,2021-08-28,Category4,77,30001311,7,IRQ,500,15313.155
2533581,2021-08-28,Category7,77,30006037,7,IRQ,300,1812.52071
2533582,2021-08-28,Category7,77,30006002,7,IRQ,175,1023.197175
2533583,2021-08-28,Category7,77,30006004,7,IRQ,525,3069.591525
2533584,2021-08-28,Category7,77,30006003,7,IRQ,525,3069.591525
2533585,2021-08-28,Category4,77,30001316,7,IRQ,50,526.21569
2533586,2021-08-28,Category4,77,30001326,7,IRQ,50,526.21569
2533587,2021-08-28,Category4,77,30001321,7,IRQ,50,526.21569
2533588,2021-08-28,Category4,77,30001313,7,IRQ,50,526.21569
2533589,2021-08-28,Category4,77,30001286,7,IRQ,75,593.03673
2533590,2021-08-28,Category4,77,30001287,7,IRQ,75,593.03673
2533591,2021-08-28,Category4,77,30001284,7,IRQ,75,593.03673
2533592,2021-08-28,Category4,77,30001282,7,IRQ,75,593.03673
2533593,2021-08-28,Category6,77,30002154,7,IRQ,5,252.806268
2533594,2021-08-29,Category7,78,30006004,35,PAK,1650,8807.616675
2533595,2021-08-29,Category7,78,30006003,35,PAK,1650,8807.616675
2533596,2021-08-29,Category7,78,30006002,35,PAK,500,2668.97475
2533597,2021-08-29,Category8,78,30009007,35,PAK,20,155.484888
2533598,2021-08-29,Category8,78,30009020,35,PAK,25,194.35611
2533599,2021-08-29,Category5,78,30011019,35,PAK,25,198.462225
2533600,2021-08-29,Category4,78,30001280,35,PAK,60,1264.68342
2533601,2021-08-29,Category4,78,30001279,35,PAK,40,843.12228
2533602,2021-08-29,Category4,78,30001278,35,PAK,40,843.12228
2533603,2021-08-29,Category7,79,30006004,35,PAK,1500,8006.92425
2533604,2021-08-29,Category7,79,30006003,35,PAK,1500,8006.92425
2533605,2021-08-29,Category7,79,30006002,35,PAK,500,2668.97475
2533606,2021-08-29,Category8,79,30009007,35,PAK,65,505.325886
2533607,2021-08-29,Category8,79,30009020,35,PAK,70,544.197108
2533608,2021-08-29,Category5,79,30011019,35,PAK,45,357.232005
2533609,2021-08-29,Category4,79,30001280,35,PAK,50,1053.90285
2533610,2021-08-29,Category4,79,30001279,35,PAK,50,1053.90285
2533611,2021-08-29,Category4,79,30001278,35,PAK,50,1053.90285
2533612,2021-09-01,Category4,80,30001304,7,IRQ,60,900.635604
2533613,2021-09-01,Category4,80,30001306,7,IRQ,40,600.423736
2533614,2021-09-01,Category4,80,30001307,7,IRQ,40,600.423736
2533615,2021-09-01,Category4,80,30001308,7,IRQ,60,900.635604
2533616,2021-09-01,Category4,80,30001317,7,IRQ,70,705.471228
2533617,2021-09-01,Category4,80,30001316,7,IRQ,90,907.034436
2533618,2021-09-01,Category4,80,30001321,7,IRQ,60,604.689624
2533619,2021-09-01,Category4,80,30001326,7,IRQ,40,403.126416
2533620,2021-09-01,Category2,80,30001342,7,IRQ,40,565.23016
2533621,2021-09-01,Category2,80,30001341,7,IRQ,50,706.5377
2533622,2021-09-01,Category2,80,30001340,7,IRQ,40,565.23016
2533623,2021-09-01,Category8,80,30009017,7,IRQ,100,826.5158
2533624,2021-09-01,Category8,80,30009011,7,IRQ,550,9766.21734
2533625,2021-09-01,Category7,80,30006003,7,IRQ,750,4199.2335
2533626,2021-09-01,Category4,80,30001287,7,IRQ,150,1135.79268
2533627,2021-09-01,Category4,80,30001286,7,IRQ,150,1135.79268
2533628,2021-09-01,Category4,80,30001288,7,IRQ,150,1135.79268
2533629,2021-09-01,Category4,80,30001285,7,IRQ,150,1135.79268
2533630,2021-09-01,Category4,80,30001284,7,IRQ,150,1135.79268
2533631,2021-09-01,Category4,80,30001283,7,IRQ,150,1135.79268
2533632,2021-09-01,Category4,80,30001282,7,IRQ,150,1135.79268
2533633,2021-09-01,Category4,80,30001281,7,IRQ,150,1135.79268
2533634,2021-09-01,Category4,80,30001305,7,IRQ,50,750.52967
2533635,2021-09-01,Category4,80,30001309,7,IRQ,50,750.52967
2533636,2021-09-01,Category4,80,30001310,7,IRQ,100,1501.05934
2533637,2021-09-01,Category7,81,30006023,603,AZE,350,3881.95808
2533638,2021-09-01,Category9,81,30007004,603,AZE,150,2599.5255
2533639,2021-09-01,Category9,81,30007003,603,AZE,200,5865.596
2533640,2021-09-01,Category7,81,30006003,603,AZE,3570,20559.44722
2533641,2021-09-05,Category4,82,30001372,21,IRQ,100,507.0511
2533642,2021-09-05,Category4,82,30001371,21,IRQ,100,507.0511
2533643,2021-09-05,Category4,82,30001370,21,IRQ,100,507.0511
2533644,2021-09-05,Category4,82,30001369,21,IRQ,100,507.0511
2533645,2021-09-05,Category4,82,30001318,21,IRQ,60,826.226424
2533646,2021-09-05,Category4,82,30001315,21,IRQ,60,826.226424
2533647,2021-09-05,Category4,82,30001333,21,IRQ,60,826.226424
2533648,2021-09-05,Category4,82,30001320,21,IRQ,60,826.226424
2533649,2021-09-05,Category4,82,30001319,21,IRQ,60,826.226424
2533650,2021-09-05,Category4,82,30001311,21,IRQ,400,11742.236
2533651,2021-09-05,Category5,82,30011019,21,IRQ,700,5230.6324
2533652,2021-09-05,Category8,82,30009011,21,IRQ,300,4803.642
2533653,2021-09-05,Category2,82,30001400,21,IRQ,200,1761.3354
2533654,2021-09-05,Category2,82,30001399,21,IRQ,200,1761.3354
2533655,2021-09-05,Category2,82,30001398,21,IRQ,200,1761.3354
2533656,2021-09-05,Category2,82,30001397,21,IRQ,200,1761.3354
2533657,2021-09-05,Category4,82,30001375,21,IRQ,100,507.0511
2533658,2021-09-05,Category4,82,30001374,21,IRQ,100,507.0511
2533659,2021-09-05,Category4,82,30001376,21,IRQ,100,507.0511
2533660,2021-09-05,Category4,82,30001373,21,IRQ,100,507.0511
2533661,2021-09-05,Category7,83,30006004,35,PAK,900,4683.55095
2533662,2021-09-05,Category7,83,30006003,35,PAK,900,4683.55095
2533663,2021-09-05,Category7,83,30006002,35,PAK,500,2601.97275
2533664,2021-09-05,Category2,84,30001339,36,FIN,10,133.4345
2533665,2021-09-05,Category2,84,30001342,36,FIN,5,73.388975
2533666,2021-09-05,Category2,84,30001389,36,FIN,5,73.388975
2533667,2021-09-05,Category2,84,30001341,36,FIN,5,73.388975
2533668,2021-09-05,Category2,84,30001340,36,FIN,5,73.388975
2533669,2021-09-05,Category5,84,30011022,36,FIN,5,80.0607
2533670,2021-09-05,Category8,84,30009017,36,FIN,5,45.5011645
2533671,2021-09-05,Category8,84,30009016,36,FIN,5,45.5011645
2533672,2021-09-05,Category8,84,30009007,36,FIN,5,41.6849378
2533673,2021-09-05,Category8,84,30009020,36,FIN,5,41.6849378
2533674,2021-09-05,Category8,84,30009011,36,FIN,9,160.922007
2533675,2021-09-05,Category4,84,30001310,36,FIN,5,80.0607
2533676,2021-09-05,Category4,84,30001304,36,FIN,5,80.0607
2533677,2021-09-05,Category4,84,30001297,36,FIN,5,60.045525
2533678,2021-09-05,Category4,84,30001300,36,FIN,5,60.045525
